title,content,category,agree_count,url
가족 폭력 등 강력범죄 형량 강화에 관한 청원,"존경하는 국회의원 여러분께 묻습니다. 다음과 같은 범죄를 저지른 자에게 징역 3년이 선고된 것이 엄벌( )입니까? 피해자에게 다른 남성과의 성관계 동영상을 촬영하도록 강요하고, 성인 사이트에 유포 판매 하루 10 12시간씩 성인 방송을 강요 장시간 감금 피해자의 아버지에게 보내겠다며 성착취물로 협박 피해자는 유서를 남기고 극단적 선택 위와 같이 입에 담기도 가혹한 범죄를 저지른 가해자에게 판사는 엄벌에 처한다며 징역3년을 선고했습니다.(인천지법 형사5단독 홍준서 판사 판결) 이게 엄벌이라고 생각하십니까? 평범한 회사원인 제가 조금만 검색해봐도 불법 촬영 유포만해도 7년형을 내릴 수 있고 반복적 협박, 감금, 폭력은 형의 가중사유가 될텐데요. 사회가, 법이 지켜주지 못한 피해자는 죽었고, 피해자의 아버지는 옷을 찢으며 세상을 저주합니다. 이게 엄벌이라고 생각하십니까? 인천지법 형사5단독 홍준서 판사 판결이라고 썼지만, 이 사람만이 이런 끔찍한 결과를 초래했다고 생각되지 않습니다. 지금 법복을 입고있는, 입었던 모든 이들에게 책임이 있습니다. 지속적으로 낮은 양형을 정당화해온 사법부 전체의 구조적 책임이며, 그 사법구조를 견제하고 입법을 통해 바꿔야 할 의무를 가진 국회의 책임입니다. 지금 이순간도 국민보다 자신의 이권만을 신경쓰는 금수와 같은 자들도 많겠지만, 위에서 존경하는 국회의원 분들이라 적은 것처럼 아직은 희망이 있다는걸 보여주시면 안될까요? 책임을 잊은 자들에게 그리고 옷을 찢으며 울부짖는 아버지에게 엄벌이 뭔지, 책임이 뭔지 보여주실 수 있으실까요? https m.youtube.com watch?v KST80VRsdIU 이런 금수의 범죄를 막지 못했고, 결국 이같은 판례가 남았다는게 대한민국 국민으로서 부끄럽습니다.",수사/법무/사법제도,418,https://petitions.assembly.go.kr/proceed/closed/3793ED837345522CE064B49691C6967B
고양시의 글로벌 호텔 유치와 경제 발전을 위한 S2 부지 매각 승인 요청에 관한 청원,"고양 킨텍스는 연간 수백 건의 박람회, 컨벤션, 박람회가 열리는 대한민국 대표 MICE 산업의 중심지입니다. 최근에는 칸예 웨스트, G Dragon, 콜드플레이, 블랙핑크 같은 세계적 아티스트들의 공연까지 개최되며, 고양시는 명실상부한 국제문화도시로 주목받고 있습니다. 그러나 문제는 명확합니다. 공연은 고양시에서, 잠은 서울과 인천에서. 이 말이 현실입니다. 수만 명이 찾는 글로벌 공연과 박람회가 열리지만, 고양시에는 글로벌 호텔이 한 곳도 없어, 관람객과 외국인들은 모두 다른 지역으로 이동해 숙박하고 소비합니다. 그 결과 고양시 경제에는 소득이 거의 남지 않고, 상업적 파급 효과는 외부로 유출됩니다. 전문가들은 고양시가 국제도시로 도약하려면 최소 3,000실 이상의 숙박 인프라가 필요하다고 진단합니다. 이에 고양시는 킨텍스 옆 S2부지를 매각해 글로벌 호텔을 유치하고자 했습니다. 하지만 고양시의회는 2022년부터 2025년까지 총 4차례나 부결 그 이유는 사업성 부족 , 매각 적기 아님 이라는 모호한 답변뿐입니다. ?? 시의회는 대안을 제시하지 않으며, 매각만 막고 있습니다. ?? 8년 전 어렵게 되찾은 부지의 가치는 이미 650억 원 이상 상승했지만, 제대로 활용되지 못하고 있습니다. ?? 전국의 도시들이 글로벌 경쟁력을 확보하기 위해 앞다퉈 호텔과 복합시설을 유치하는 지금, 고양시만 멈춰 있습니다. 이 청원은 고양시만을 위한 것이 아닙니다. 지방도시의 자생력과 글로벌 도시로의 도약 가능성은 숙박 인프라라는 가장 기본적인 조건에서 출발합니다. 지금처럼 정치적 이해관계에 의해 지역 발전이 무산된다면, 고양시뿐 아니라 대한민국의 지방도시들도 결코 경쟁력을 가질 수 없습니다. [청원 요청사항] 1. 고양시의회의 킨텍스 S2호텔부지 매각 부결 행위 중단 2. 글로벌 호텔 유치를 위한 부지 매각안 조속히 통과 3. 도시 경쟁력 강화를 위한 중앙정부 차원의 제도적 지원 요청 [마무리 호소문] 고양시는 지금 기로에 서 있습니다. 시민들은 국제적 행사에 자부심을 느끼지만, 현실은 서울 인천의 숙소를 예약하며 그저 관람만 하는 도시 로 남아 있습니다. 우리는 더 이상 기다릴 수 없습니다. 시민이 주도하는 발전, 시민을 위한 도시를 위해 지금 행동해야 할 때입니다. 고양시 시의원님들 간곡히 부탁드립니다. 고양특례시의 미래를 막지 마십시오. 국민 여러분의 서명 하나하나가 고양시를 바꾸고, 대한민국 지방 도시의 새로운 모델을 세울 수 있습니다.",행정/지방자치,1288,https://petitions.assembly.go.kr/proceed/closed/3273C9337B565C94E064B49691C6967B
주민 불편 해소 및 도시 균형 발전을 위한 지축 차량기지 이전 촉구에 관한 청원,"안녕하십니까. 경기도 고양시 덕양구 및 인근 지역 주민들은 오랜 기간 지축 차량기지로 인한 불편을 감내해 왔습니다. 소음, 진동, 환경오염 등의 문제로 인해 주민들의 삶의 질이 심각하게 저하되고 있으며, 도시 발전에도 걸림돌이 되고 있습니다. 이에 우리는 지축 차량기지의 이전을 강력히 촉구합니다. ?? 1. 지축 차량기지로 인한 주민 피해 1?? 극심한 소음과 진동 ? 심야 시간대에도 차량 이동 및 정비 작업으로 인해 수면 장애 발생 ? 장기적인 소음 노출로 인해 건강 문제(스트레스, 청력 저하 등) 우려 2?? 환경오염 문제 ? 기지 내 유지 보수 과정에서 발생하는 각종 오염물질 ? 배기가스 및 분진으로 인한 대기오염 증가 3?? 지역 발전 저해 ? 차량기지로 인해 도시 개발이 제한되고 부동산 가치 하락 ? 주거 환경이 악화되어 새로운 인구 유입 감소 ?? 2. 지축 차량기지 이전의 필요성 ? 주민의 기본적인 생활권 보호 ? 도시 균형 발전을 위한 주거 및 상업 개발 가능성 확보 ? 서울 경기 서북부 지역의 교통 효율성 증대 ? GTX A 노선 및 3호선 연장과 연계한 효율적 운영 가능 지축 차량기지는 이전이 반드시 필요합니다. 서울과 경기 서북부 지역의 미래를 위해 더 이상 차량기지를 현 위치에 존치하는 것은 불합리합니다. ?? 3. 정부 및 국회의 조속한 조치를 촉구합니다 1. 지축 차량기지 이전을 위한 예비타당성 조사 및 기본계획 수립 2. 국토교통부 및 지자체 간 협의를 통한 적절한 이전 부지 검토 3. 주민 의견을 반영한 체계적인 이전 추진 계획 마련 지축 차량기지 이전은 단순한 지역 민원 문제가 아니라, 도시 발전과 국민의 기본적 권리 보장을 위한 필수적인 조치입니다. 우리는 국회와 정부가 이 문제를 적극 검토하고, 신속한 해결 방안을 마련할 것을 강력히 요구합니다.",국토/해양/교통,2219,https://petitions.assembly.go.kr/proceed/closed/2C220E87561D71FBE064B49691C6967B
헌법재판소 결정의 지연·불이행에 대한 입법적 해결 요청에 관한 청원,"이에 헌법재판소법을 개정하여, 헌법재판소의 결정에 대해 지체없이 이행 의무를 명확히 하고, 불이행 시 작위행위를 한 것으로 간주하거나, 과태료 부과 및 대행명령 등의 강제조치를 가능하게 하는 규정을 신설해야 합니다. 헌법의 수호자이자 최후의 보루인 헌법재판소의 결정이 실효성 없이 선언에 그치지 않도록, 국회의 입법적 조치를 강력히 촉구합니다.",수사/법무/사법제도,776,https://petitions.assembly.go.kr/proceed/closed/30E83B1603756C35E064B49691C6967B
보복성 고소 남용을 막기 위한 법·제도 개선 청원에 관한 청원,"복성 고소는 반복적 악의적으로 법 절차를 남용하여 상대방의 시간 경제력 정신 건강을 고갈시키는 행위입니다. 이는 헌법 제10조의 인간의 존엄과 행복추구권을 침해하고, 민법상 권리남용 금지에 정면으로 배치됩니다[1][2]. [사례] 1. 스토킹과 결합된 반복 고소 가해자는 성범죄 이후 피해자를 지하철역까지 따라왔고, 피해자가 두려움 속에 녹음한 대화를 지인에게 들려준 것을 음성권 침해 라며 고소했습니다. 이는 스토킹처벌법의 접근 따라다님 기다림 지켜봄 에 해당할 소지가 큽니다[4]. 2. 민사소송을 통한 개인정보 노출 가해자는 민사소송을 통해 피해자의 현 주소, 부모 성명, 이사 날짜 등 민감 정보를 확보했습니다. 사건 이후 이사를 갔음에도, 소송 과정에서 피해자의 주소가 드러나면서 물리적 위해 가능성까지 높아졌습니다. 이러한 민사 절차의 허점은 교제폭력 스토킹 피해자 보호에도 치명적이며, 법적 제한 장치가 시급합니다[5]. 3. 합리적 의심 의 왜곡 적용 과거 송사 이력 등을 이유로 피해자 진술의 신빙성을 낮게 평가하며, 명백한 2차 가해 발언조차 물적 증거 부족 으로 불기소 처리되는 악순환이 반복됩니다. 형사소송법은 합리적 의심 없는 증명 을 요구하지만, 그 판단은 논리와 경험칙에 부합해야 합니다[6]. 4. 재소 금지 원칙의 무력화 동일 소송물의 반복 제기에 대해 법원이 사전 차단하지 않으면 피해자는 계속 대응해야 합니다. 민사소송법은 중복된 소제기의 금지 및 본안 종국판결 후 재소 금지 를 명시하고 있으나, 직권 각하 운용이 미흡합니다[7]. 청원의 요구사항 1. 보복성 고소 남용 방지 규정 신설 동일인 사이 반복 고소가 일정 임계치를 넘으면 법원 사전심사 각하가 가능하도록 법제화(권리남용 법리 반영)[1][2]. 2. 민사소송 개인정보 보호 강화 주소 연락처 주민등록번호 등 비공개 원칙, 열람 등사 제한과 기록 비실명화 확대, 피해자 주소의 상대방 비노출 절차 마련[5]. 3. 재소 금지 원칙의 실효성 강화 중복된 소제기와 재소 금지를 법원이 직권으로 엄정 적용 각하하도록 민사소송법 예규 정비[7]. 4. 피해자 진술 신뢰성 평가 기준 개선 원한관계 등 사정만으로 진술의 가치를 낮추지 못하도록 표준 심사지침 마련. 합리적 의심 판단의 논리 경험칙 준수 의무 명문화[6]. 5. 고소 목적 심사 절차의 실효화 당사자 자기 진술 소명이 아니라, 법원이 반복성 유사성 시간 간격 결과 등 패턴 데이터로 보복성 개연성 을 걸러 사전조정 각하로 연계. 6. 피해자 보호 절차 강화 법률구조 심리지원 확대, 스토킹 성범죄 피해자 보호명령과 민사절차 연동[4]. 7. 무고 허위 고소 엄정 처벌 허위신고로 형사처분을 받게 할 목적의 신고에 대해 형법 제156조 적용을 적극화하고, 반복 허위신고 시 양형기준 강화[8]. 보복성 고소는 법의 탈을 쓴 괴롭힘입니다. 국회와 사법부는 더 이상 방치하지 말고, 피해자를 지킬 실질적 장치를 마련해 주십시오. 여러분의 동의가 변화를 만듭니다. 각주 및 법적 근거 [1] 민법 제2조 (신의성실 권리남용 금지) 권리는 남용하지 못한다. [2] 대법원 판례(권리남용에 의한 불법행위 책임) 고소가 권리남용으로 평가될 정도의 고의 중과실이면 불법행위를 구성(예 대법원 1994.1.25. 선고 93다295",수사/법무/사법제도,3722,https://petitions.assembly.go.kr/proceed/closed/3A82595314B72F7EE064B49691C6967B
불법촬영물·영상유포 피해를 방지하기 위한 법률 제정 요청에 관한 청원,"2. 청원 내용 2 1. 불법촬영물 유포 및 수익화 범죄의 현실 해외 플랫폼을 통한 불법 촬영물 유포는 N번방 사건 이후에도 끊임없이 발생하고 있으며, 범죄자들은 유료 구독 후원 시스템을 악용하여 막대한 수익을 얻고 있습니다. 피해자들은 신상 노출, 추가 피해 확산, 정신적 트라우마에 시달리고 있으나, 경찰은 증거 부족 압수수색 지연 등의 이유로 제대로 된 대응을 하지 못하고 있습니다. 실제로 제 사건에서도 핵심 증거인 휴대전화가 초기화되어 증거 인멸이 이루어졌음에도 불구하고, 수사는 3주 이상 지연되었습니다. 2 2. 현행 법률의 한계 성폭력범죄의 처벌 등에 관한 특례법 은 7년 이하 징역 또는 5천만 원 이하 벌금형을 규정하고 있으나, 현실에서는 피해자가 직접 공론화해야만 수사가 진전되는 실정입니다. 해외 플랫폼의 경우 서버가 외국에 있어 국내법 적용이 어렵고, 규제나 과징금 부과가 사실상 불가능합니다. 미성년자 촬영 판매 문제도 늘어나고 있으나, 자발적 촬영의 경우 법적 공백으로 처벌이 불가한 경우가 발생합니다. 2 3. 관련 기사 및 사례 링크 OO뉴스 https OOO.OOOOOOOOO.OO.OO OOOO OOOOOOO( 정보통신망 이용 촉진 및 정보보호 등에 관한 법률 에 따라 임시조치된 내용입니다.) 유튜브 링크 https OOOOO.OO OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO( 정보통신망 이용 촉진 및 정보보호 등에 관한 법률 에 따라 임시조치된 내용입니다.) 3. 청원 요구 사항 3 1. 청원 요구 사항(입법 제도 개선안) 불법촬영물 영상유포 피해방지법 제정 불법촬영물 유포 및 수익화 범죄에 대해 최소 10년 이상 징역형을 기본형으로 상향. 불법촬영물 판매 구매 소지까지 처벌 범위를 확대. 해외 플랫폼을 통한 유포 시에도 국내 접속 차단 및 글로벌 협력 의무를 명시. 3 2. 수사 강화 및 피해자 보호 제도 개선 사건 초기 증거보존(디지털 포렌식) 의무화를 경찰에 부여. 피해자 요청 시 즉각적인 긴급 압수수색 영장 발부 절차 마련. 피해자가 추가 피해자를 찾지 않아도 국가가 피해자 연대 지원 절차를 주도할 수 있도록 제도화. 피해자 심리 치료 및 법률 지원을 국가가 전액 보장. 3 3. 플랫폼 규제 강화 국내외 플랫폼에 대해 불법 촬영물 탐지 삭제 시스템 도입 의무화. 미이행 시 매출의 일정 비율 이상 과징금 부과, 심각한 경우 접속 차단 조치. 4. 결론 및 동의 불법촬영물 유포는 단순한 개인 간의 문제가 아니라, 사회 전체의 안전과 인권을 위협하는 심각한 범죄입니다. 지금 이 순간에도 또 다른 피해자가 발생하고 있습니다. 피해자가 신상을 공개하며 스스로 싸워야 하는 현실을 더 이상 방치해서는 안 됩니다. 국민 여러분의 동의를 모아 불법촬영물 영상유포 피해방지법이 반드시 제정될 수 있도록 힘을 모아주시길 부탁드립니다.",인권/성평등/노동,61739,https://petitions.assembly.go.kr/proceed/closed/3CDB5388B1430366E064B49691C6967B
「아동·청소년의 성보호에 관한 법률」상 가상의 표현물 제외에 관한 청원,"현행 아동 청소년의 성보호에 관한 법률 (아청법)이 실존하지 않는 가상의 표현물까지 성착취물로 규제하는 것에 대한 개정의 필요성을 다음과 같이 주장합니다. 1. 기본권 침해 및 법적 명확성 저해 가상의 창작물은 제작 과정에서 실제 아동 청소년을 착취하거나 학대하는 과정이 없어 현실적인 피해자가 발생하지 않습니다. 그럼에도 불구하고 이를 형사처벌하는 것은 국민의 표현의 자유와 같은 기본권을 과도하게 침해할 소지가 있습니다. 또한, 규제 대상의 범위가 모호해져 법 적용의 명확성을 해치고 법 집행에 혼란을 야기할 수 있습니다. 2. 국제적 기준과의 괴리 많은 국가에서 가상 표현물은 실제 피해자가 존재하는 성착취물과 구별하여 다루는 사례가 많습니다. 현행법은 이러한 국제적인 법적 기준 및 추세와 괴리되어 있어, 표현의 자유 보장 측면에서 과도한 규제로 작용하고 있습니다. 3. 법적 역량의 집중 방향성 재정립 국가가 법적 행정적 역량을 집중해야 할 최우선 과제는 실제로 위험에 노출되어 있는 실존 아동 청소년의 보호와 지원입니다. 존재하지 않는 가상의 대상을 규제하는 대신, 아동 성착취 범죄의 예방, 피해자 회복 지원, 교육 및 복지 강화 등 실질적인 아동 보호 대책에 자원을 집중하는 것이 더욱 바람직합니다. 결론 및 개정 제안 따라서 가상 아동 청소년 표현물은 규제 대상에서 제외하고, 실존 아동에게 직접적인 피해를 야기하는 성착취물만을 엄격히 규제하도록 아청법을 개정하여, 국민의 기본권을 보장하고 법적 명확성을 확보하며, 실질적인 아동 보호에 국가 역량을 집중해야 합니다.",저출산/고령화/아동/청소년/가족,1029,https://petitions.assembly.go.kr/proceed/closed/3F25D408E49E22D0E064B49691C6967B
반헌법행위자 처벌 특별법안 반대에 관한 청원,"윤석열 대통령 파면의 부당성 윤석열 대통령의 파면은 부당합니다. 헌법재판소는 2024년 12월 3일 비상계엄 선포를 위헌으로 판단했으나, 당시 10월 15일 국가정보원이 중국 간첩 3명을 체포하며 군사 기밀 유출 시도를 적발한 사건이 있었습니다. 이는 공산주의 세력의 침투로 국가 안보가 위협받는 상황이었고, 헌법 제77조가 규정한 국가비상사태 에 해당할 수 있습니다. 그러나 더불어민주당은 2024년 8월 29일 간첩법(국가보안법) 확대를 반대하며 국가 안보를 약화시켰고, 이는 중국 간첩 활동을 방치하는 결과를 낳았습니다. 또한, 윤석열 대통령 재임 기간 동안 야당은 22번의 탄핵소추안을 발의하며 국가 혼란을 유도했습니다. 이런 상황에서 계엄 선포는 자유민주주의를 지키기 위한 정당한 조치였습니다. 게다가 윤석열 대통령의 지지율이 2025년 3월 기준 52%까지 상승한 점은 국민 다수가 계엄 선포를 지지했다는 증거입니다. 헌재의 판단은 객관적이지 않으며, 문재인 정부 시절 임명된 재판관들의 정치적 편향이 작용했을 가능성을 배제할 수 없습니다. 부정선거 의혹의 지속적 문제 부정선거 의혹은 여전히 해소되지 않았습니다. 2024년 총선에서 중앙선거관리위원회 서버 해킹 의혹과 투표 조작 의혹이 제기되었고, 이는 계엄 선포의 주요 배경 중 하나였습니다. 이런 상황에서 계엄 선포는 민주주의를 지키기 위한 조치로 볼 여지가 있음에도, 헌재는 이를 전혀 고려하지 않았습니다. 부정선거 의혹이 해소되지 않은 상황에서 반헌법행위자처벌특별법 이 통과되면, 좌파 세력이 이를 악용해 부정선거를 은폐하고 반대 목소리를 탄압할 가능성이 높습니다. 기본권 침해와 자유민주주의 억압 반헌법행위자처벌특별법 은 국민의 기본권을 침해합니다. 이 법안은 허위사실 유포 를 처벌하는 조항을 신설했으나, 허위사실 의 정의가 모호해 표현의 자유(헌법 제21조)를 억압할 여지가 있습니다. 자유민주주의 대한민국에서 탄핵에 반대하는 의견을 제시하거나, 계엄의 적법성을 논하는 것은 정당한 권리입니다. 그러나 이 법안이 통과되면, 윤석열 대통령 지지자나 계엄을 옹호하는 국민이 반헌법행위 로 처벌받을 수 있습니다. 이는 좌파 세력이 정치 보복을 위해 법안을 악용하는 것으로, 자유민주주의의 근간을 흔드는 행위입니다. 법안 철회 요구 우리는 반헌법행위자처벌특별법 의 제정을 반대하며, 즉각적인 철회를 요구합니다. 이 법안은 자유민주주의를 억압하고, 국민의 표현의 자유를 침해하며, 좌파의 정치 보복 도구로 악용될 가능성이 높습니다. 국회는 국민의 목소리를 반영해 이 법안을 폐기하고, 부정선거 의혹에 대한 진상 규명과 객관적 판단을 통해 자유민주주의를 지켜야 합니다.",정치/선거/국회운영,"55,227명",https://petitions.assembly.go.kr/proceed/cmtReferred/310D02A51CDB6FC0E064B49691C6967B
경기도 고양시의 K-컬처 돔 아레나의 조속한 건립에 관한 청원,"안녕하십니까? 대한민국은 전 세계가 주목하는 K 컬처의 중심지입니다. K POP, K 드라마, K 무비 등 다양한 문화 콘텐츠가 전 세계를 강타하며 국가 위상을 드높이고 있습니다. 특히, 경기도가 추진 중인 K 컬처밸리는 한류 콘텐츠의 중심지이자 대한민국 문화산업의 미래를 이끌 핵심 거점으로 주목받고 있습니다. 대한민국의 다양한 문화콘텐츠 산업은 빠르게 성장하고 있으며, 그에 따라 대형 아레나에 대한 수요도 급증하고 있습니다. 그러나 이러한 눈부신 성장에도 불구하고, 국내에는 5만석 이상을 수용할 수 있는 대형 실내공연장(돔 아레나)이 전무한 실정입니다. 현재 국내에서 가장 큰 규모의 공연장인 고척 스카이돔은 최대 2만 5천 명, 올림픽공원 KSPO돔은 약 1만 5천 명을 수용할 수 있습니다. 이는 세계적인 팝스타나 국내 최정상급 아이돌 그룹의 대규모 투어 콘서트를 개최하기에는 턱없이 부족한 규모입니다. 대규모 공연 유치를 위해 잠실 올림픽 주경기장과 같은 야외 경기장을 사용하기도 하지만, 이는 날씨 등의 영향을 크게 받아 아티스트와 관객 모두에게 불편함을 초래합니다. 또한, 장비 설치 및 해체에도 많은 시간과 비용이 소요되어 비효율적입니다. 최근 한국 아이돌그룹의 해외 공연 투어에서 5만석 이상의 공연장이 열광하는 해외 팬들로 연일 가득 차고, 한국을 홍보하는 애니메이션 케이팝 데몬 헌터스 의 주제곡인 Golden 이 전세계 음악차트에서 최상위권을 차지하고, 그 영화에 나온 서울의 촬영지 방문 인증샷을 위한 수많은 외국인들의 방한과 김밥과 라면에 대한 체험 및 챌린지 등등이 소셜 미디어를 통해 급속도로 전세계로 확산되는 상황을 보면서 대한민국이 이제는 전세계의 문화강국이라는 확신을 가지게 되었습니다. 이에 저는 국가의 위상과 K 컬처의 지속적인 성장을 위해 5만석 이상의 관객을 수용할 수 있는 K 컬처 돔 아레나 를 경기도가 아닌 중앙정부 주도로 최대한 빠른 시일내에 건설할 것을 제안합니다. 돔 아레나는 다음과 같은 효과를 가져올 것입니다. 1. 국가 위상 강화 5만 석 규모의 돔 아레나를 통해 세계적인 아티스트들의 공연을 유치하고, 대규모 국제 문화 행사 개 최가 가능해져 대한민국의 문화 선진국 이미지를 확고히 할 수 있습니다. 2. 경제 활성화 공연 개최는 티켓 판매 수익뿐만 아니라, 숙박, 교통, 식음료, 관광 등 연관 산업의 활성화를 이끌어 지역 경제에 큰 활력을 불어넣을 것입니다. 3. K 컬처의 새로운 도약 국내 아티스트들이 더 큰 무대에서 팬들과 만날 수 있는 기회를 제공하여 K POP의 질적 성장을 견인하고, 팬덤 문화를 더욱 공고히 할 수 있습니다. 4. 고용 창출 공연 기획, 운영, 기술, 안전 등 다양한 분야에서 새로운 일자리가 창출될 것입니다. 대한민국은 더 이상 콘텐츠 소비국이 아닌, 생산과 수출의 중심 국가입니다. 문화강국으로서의 위상을 지키기 위해, 그에 걸맞은 문화 인프라가 뒷받침되어야 한다고 믿습니다. 시민과 관람객의 안전, 편의성, 접근성을 고려한 최첨단 대형 공연장의 조속한 건립을 강력히 촉구합니다. 대한민국이 전세계의 문화 강국으로 위치를 확고히 하고, 많은 국민들과 대한민국을 찾는 외국인들이 우리의 자랑스러운 문화공연을 더 좋은 환경에서, 더 자주, 더 가까이에서 누릴 수 있도록 본 청원에 적극적인 관심과 동의를 부탁드립니다.",행정/지방자치,261,https://petitions.assembly.go.kr/proceed/closed/3A83DD23F7BA3FB5E064ECE7A7064E8B
퇴직연금 의무화 철회에 관한 청원,"국민들의 목돈 마련처중 하나인 퇴직금을 강제로 회수해가서 퇴직연금에 편입하는 방안을 추진중이라는 소식을 들었습니다. 퇴직금 지급 여부인 1년 근속에서 3개월로 바꾸어서 자영업자의 부담을 증대시키고 그 퇴직금을 일시불도 아닌 퇴직 연금에 강제로 귀속시킨다면 실제로 받을 수 있을지 여부가 불투명하고 국민들의 목돈 마련처중 하나가 사라지는것입니다. 이는 자유 민주주의 국가에서 일어날수도, 일어나면 안되는 일입니다. 국민들의 퇴직금은 국민의 것이며 국가가 강제로 회수해갈수 없는 개인 사유재산입니다. 퇴직연금 의무화 추진을 철회해주세요.",인권/성평등/노동,9802,https://petitions.assembly.go.kr/proceed/closed/382F7FF87AAD1A27E064B49691C1987F
CBDC(중앙은행 디지털화폐) 도입의 일시 중단 및 선택권 보장에 관한 청원,"정부와 한국은행이 추진하고 있는 CBDC(중앙은행 디지털화폐) 및 디지털 바우처 시스템은 통화정책의 효율성, 자금의 투명성 확보 등 긍정적인 목적을 지니고 있는 것으로 알고 있습니다. 그러나 이와 같은 제도가 실제로 시행될 경우, 국민의 금융 선택권과 사생활의 자유, 디지털 접근성 등 여러 측면에서 우려가 제기되고 있습니다. 이에 국민적 공감대 형성과 신중한 제도 설계가 선행되어야 함을 강조하며 CBDC 도입 및 관련 시범사업의 일시 중단과 제도적 재검토를 요청드리고자 합니다. 그리고 저는 현금 사용을 좋아합니다 그러므로 다시 재검토를 해주시기 바랍니다. 추후 현 대통령이신 이재명 대통령님과 현 한국은행 총재이신 이창용 총재님이 8만원권 10만원권으로 나오실 수 있습니다 부디 재검토를 해주시기 바랍니다",재정/세제/금융/예산,30289,https://petitions.assembly.go.kr/proceed/closed/3A83EE01522A4F2CE064B49691C6967B
국민건강보험공단의 노인장기요양보험 업무 애플리케이션 '스마트 장기요양 앱' 개선에 관한 청원,https daily.hankooki.com news articleView.html?idxno 1232380 위의 내용은 기사 내용입니다. 출처 데일리한국(https daily.hankooki.com) 국민건강보험공단이 노인장기요양보험 업무에 활용하고 있는 스마트 장기요양 앱 에 대한 요양보호사들의 비판과 어려움에 처해 있습니다. 한 달 전 미리 공고한 내용인데 요양보호사분들이 나이가 있어 스마트 폰에 익숙하지 않고 시행 날자가 되었는데도 태그는 사용할 수 없어 이 걸 무엇때문에 돈들여 이렇게 시행하는지 의문이 듭니다. 그저 행정관리자들이 눈으로 모든 것을 관리하고 통제 아래 두고자 하고싶은 것 같습니다. 여러가지로 실효성에 의문이 들고 있다. 요양보호사 보다 오히려 더욱 큰 문제는 사회복지사가 아닌가 싶습니다. 다음은 사회복지사의 호소 내용입니다 지금 현장의 소리입니다. 이야기방 [자유게시판] 롱텀 자유게시판 읽어보셨나요? 2025.06.23 사회복지사님들 살아계신가요?? 요양보호사 선생님들 태그 찍는거야 익숙해지면 될일이지만... 사회복지사 업무수행일지는 정말 노답이네요 롱텀에 자유게시판이 난리가 났네요 복지사들이 얼마나 할일이 많은데.. 수행일지까지 모바일로 하라고 그렇게 꼭 바꿀거라면.. pc로 작성까지는 하게 해줄것이지 모바일로만 작성해야 불러오기가 된다니 오늘 시행첫날 어르신들 앞에서 수행일지 해보신분들이 게시판에 글 엄청 써놨네요 그래도 다시 종이로 돌아갈 일은 없겠죠?? 정말 어디로 도망가고 싶어요 그만두고 싶어요 정말 해도해도 끝도 없는일인데.. 어르신들하고 만나뵙는건 참 좋은데.. 이렇게 터무니 없는 행정으로 저의 한계점에 다다른것 같아요 정말 하기 싫어요 다시 원상복귀 될일은 없겠죠? 복지사 수행일지 만이라도..제발 수기로 되었으면 좋겠는데 이상의 글 내용입니다. 요양보호사나 사회복지사를 제발 감시대상으로 보지 말아주세요. 적은 급여에 밤 늦게 까지 어르신과 가족 선생님들의 하소연과 돌봄고 자꾸 늘어가는 서류에 치여 살고 있습니다. 4.5일제의 시행도 좋지만 현장의 소리와 현장 인력이 실용적으로 어르신을 케어 할 수 있는 환경이 필요합니다. 또한 센타에만 과중 책임을 지게 하거나 대형 기업형 등장을 몰라라 하고 있는 현실이 힘들고. 이 피해는 고스란히 어르신에게 돌아갈것입니다. 난발하는 센터가 문제라면 허가의 수를 조정하는 것이 답이라 생각합니다. 아무쪽록 의원님들 사회복지사 현장의 사회복지사들과 대화와 의견을 수렴후 이런 행정을 진행할 수 있도록 제발 부탁드립니다. 한줄 답변,보건의료,468,https://petitions.assembly.go.kr/proceed/closed/378FCFD0505F59FFE064B49691C6967B
